PTMO_wt_frac,Nylon610_wt_frac,Tg_K,Tm_K,E_MPa,k_W_mK
0.588894472361809,0.41110552763819097,228.7169122487395,388.5878894472362,67.41635894397486,0.13866532663316586
0.5921105527638191,0.4078894472361809,228.35289060362868,388.0122110552764,66.05822494753727,0.13789346733668342
0.5953266331658291,0.4046733668341709,227.9900258575741,387.4365326633166,64.72745119394241,0.13712160804020102
0.5985427135678392,0.40145728643216083,227.62831250420538,386.8608542713568,63.423486498336324,0.1363497487437186
0.6017587939698492,0.3982412060301508,227.267745072041,386.285175879397,62.145790779741176,0.1355778894472362
0.6049748743718594,0.3950251256281406,226.90831812421231,385.70949748743715,60.89383483736209,0.13480603015075376
0.6081909547738694,0.3918090452261306,226.55002625819023,385.1338190954774,59.66710013140141,0.13403417085427136
0.6114070351758795,0.38859296482412053,226.19286410551464,384.55814070351755,58.46507856828726,0.13326231155778895
0.6146231155778895,0.3853768844221105,225.83682633152623,383.9824623115578,57.2872722902298,0.1324904522613065
0.6178391959798996,0.38216080402010044,225.48190763510075,383.40678391959796,56.13319346901677,0.13171859296482413
0.6210552763819096,0.3789447236180904,225.12810274838623,382.8311055276382,55.00236410396254,0.1309467336683417
0.6242713567839197,0.37572864321608035,224.77540643654206,382.25542713567836,53.89431582392849,0.1301748743718593
0.6274874371859297,0.3725125628140703,224.42381349748086,381.6797487437186,52.80858969333086,0.12940301507537688
0.6307035175879397,0.36929648241206026,224.0733187616129,381.10407035175876,51.744736022057396,0.12863115577889447
0.6339195979899498,0.3660804020100502,223.72391709159254,380.52839195979897,50.7023141792129,0.12785929648241207
0.6371356783919598,0.36286432160804016,223.37560338206723,379.95271356783917,49.68089241061699,0.12708743718592966
0.6403517587939699,0.3596482412060301,223.02837255942902,379.3770351758794,48.68004765997881,0.12631557788944725
0.6435678391959799,0.35643216080402007,222.68221958156792,378.8013567839196,47.69936539367364,0.12554371859296484
0.64678391959799,0.35321608040201,222.33713943762822,378.22567839195983,46.73843942905007,0.1247718592964824
0.65,0.35,221.99312714776636,377.65,45.79687176619565,0.124
