w_ptmo,label,t,A_true,B_true,P_true,A_noisy,B_noisy,X_true
0.1,10% PTMO,5.68561872909699,0.06949907827466147,0.05549907827466144,0.024500921725338555,0.06309755628130699,0.059861364916062164,0.26064810346104833
0.1,10% PTMO,5.719063545150502,0.06939604959259346,0.05539604959259344,0.024603950407406552,0.07264705548238677,0.05490017027369653,0.26174415327028244
0.1,10% PTMO,5.752508361204013,0.06929336433510357,0.05529336433510354,0.024706635664896455,0.07852654931534189,0.049942940503472776,0.2628365496265579
0.1,10% PTMO,5.785953177257525,0.0691910208003604,0.055191020800360376,0.02480897919963962,0.0615633949457367,0.05173148045095415,0.263925310634464
0.1,10% PTMO,5.8193979933110365,0.06908901729672116,0.05508901729672114,0.024910982703278853,0.06886108721494368,0.0563057145433346,0.2650104542902005
0.1,10% PTMO,5.852842809364549,0.06898735214273156,0.054987352142731545,0.025012647857268446,0.06778117185344991,0.056747629125303026,0.2660919984815792
0.1,10% PTMO,5.88628762541806,0.06888602366712587,0.05488602366712586,0.025113976332874134,0.06262832654617365,0.06210484668749216,0.26716996098802276
0.1,10% PTMO,5.919732441471572,0.06878503020882688,0.054785030208826864,0.02521496979117313,0.06837427431686403,0.0603715093667675,0.2682443594805652
0.1,10% PTMO,5.953177257525083,0.06868437011694592,0.0546843701169459,0.025315629883054094,0.07039799684883444,0.05696813621271482,0.269315211521852
0.1,10% PTMO,5.986622073578595,0.06858404175078285,0.05458404175078283,0.025415958249217163,0.07143287815194387,0.05682258455086941,0.27038253456614
0.1,10% PTMO,6.020066889632107,0.06848404347982608,0.054484043479826064,0.025515956520173935,0.0716976572791638,0.06112980613048822,0.2714463459592972
0.1,10% PTMO,6.053511705685619,0.06838437368375255,0.05438437368375253,0.025615626316247465,0.0693669795322599,0.05792939247169509,0.2725066629388027
0.1,10% PTMO,6.08695652173913,0.06828503075242774,0.054285030752427715,0.025714969247572276,0.06783635228099161,0.06148561682967508,0.2735635026337475
0.1,10% PTMO,6.120401337792642,0.06818601308590566,0.054186013085905635,0.02581398691409436,0.06480405157560931,0.06319071525045972,0.2746168820648335
0.1,10% PTMO,6.153846153846153,0.06808731909442886,0.05408731909442884,0.025912680905571157,0.06788652934120715,0.0469334435838386,0.27566681814437394
0.1,10% PTMO,6.187290969899665,0.06798894719842843,0.05398894719842841,0.026011052801571587,0.06862946927298239,0.050583688911054005,0.27671332767629336
0.1,10% PTMO,6.220735785953177,0.06789089582852399,0.05389089582852398,0.02610910417147602,0.07209411357346761,0.05062777593201202,0.2777564273561279
0.1,10% PTMO,6.254180602006689,0.06779316342552372,0.0537931634255237,0.026206836574476297,0.06556224625944981,0.04434545977079604,0.2787961337710244
0.1,10% PTMO,6.2876254180602,0.0676957484404243,0.053695748440424275,0.02630425155957572,0.06543421684417891,0.04157635180727949,0.27983246339974166
0.1,10% PTMO,6.321070234113712,0.06759864933441095,0.053598649334410935,0.02640135066558906,0.059679135216982336,0.05740072261513242,0.2808654326126495
0.1,10% PTMO,6.354515050167223,0.06750186457885747,0.05350186457885746,0.026498135421142537,0.07143086537211163,0.05562915238778228,0.2818950576717291
0.1,10% PTMO,6.3879598662207355,0.06740539265532616,0.053405392655326143,0.02659460734467385,0.06257051193968009,0.05316683587461624,0.28292135473057284
0.1,10% PTMO,6.421404682274247,0.06730923205556787,0.05330923205556784,0.02669076794443215,0.06729121936011502,0.04751740860960513,0.2839443398343845
0.1,10% PTMO,6.454849498327759,0.06721338128152195,0.05321338128152193,0.026786618718478063,0.0747303727903577,0.057600192734400285,0.2849640289199794
0.1,10% PTMO,6.488294314381271,0.06711783884531634,0.05311783884531633,0.026882161154683667,0.06601301797616803,0.053252268040288986,0.2859804378157837
0.1,10% PTMO,6.521739130434782,0.06702260326926751,0.05302260326926749,0.026977396730732503,0.06806451730900527,0.04281392892714604,0.2869935822418351
0.1,10% PTMO,6.555183946488294,0.06692767308588042,0.05292767308588041,0.027072326914119586,0.06569178617327744,0.04951775184589142,0.28800347780978286
0.1,10% PTMO,6.588628762541806,0.06683304683784863,0.05283304683784861,0.027166953162151383,0.06182494678837405,0.051427545373418836,0.289010140022887
0.1,10% PTMO,6.622073578595318,0.06673872307805417,0.052738723078054155,0.02726127692194584,0.07572715571230179,0.055942937384389206,0.29001358427601953
0.1,10% PTMO,6.655518394648829,0.06664470036956767,0.05264470036956765,0.02735529963043234,0.06378880542065368,0.05550761427634844,0.2910138258556632
0.1,10% PTMO,6.688963210702341,0.06655097728388196,0.05255097728388193,0.027449022716118064,0.07354775446681197,0.057174145698445776,0.2920108799587027
0.1,10% PTMO,6.722408026755852,0.06645755237596869,0.052457552375968663,0.027542447624031328,0.06675570422556956,0.04922286848744079,0.29300476195778
0.1,10% PTMO,6.7558528428093645,0.06636442422858063,0.0523644242285806,0.027635575771419396,0.06985554079664859,0.054331851155689344,0.2939954869299934
0.1,10% PTMO,6.789297658862876,0.06627159144240699,0.05227159144240696,0.027728408557593034,0.07074755754254565,0.0554474504508168,0.29498306976162786
0.1,10% PTMO,6.822742474916388,0.06617905262600846,0.05217905262600843,0.027820947373991562,0.07142681620260513,0.04950287656820559,0.2959675252552293
0.1,10% PTMO,6.856187290969899,0.0660868063958172,0.05208680639581717,0.027913193604182828,0.07267377672398882,0.05307480441927917,0.2969488681296044
0.1,10% PTMO,6.889632107023411,0.0659948513761368,0.05199485137613677,0.02800514862386323,0.07637115573926312,0.04854891228568893,0.29792711301982144
0.1,10% PTMO,6.9230769230769225,0.06590318619914233,0.0519031861991423,0.028096813800857694,0.07458300521496858,0.05289274011645553,0.29890227447720935
0.1,10% PTMO,6.956521739130435,0.06581180950488032,0.051811809504880284,0.02818819049511971,0.06255471948680807,0.049392380334608674,0.29987436696935843
0.1,10% PTMO,6.989966555183946,0.06572071994126874,0.051720719941268714,0.02827928005873128,0.06411898340029713,0.0538415496732783,0.3008434048801199
0.1,10% PTMO,7.023411371237458,0.06562991616409705,0.05162991616409702,0.028370083835902973,0.06824409360427455,0.04876141614440412,0.3018094025096059
0.1,10% PTMO,7.056856187290969,0.06553939683702614,0.051539396837026116,0.028460603162973882,0.06541762387572123,0.06225074863008544,0.30277237407419005
0.1,10% PTMO,7.090301003344481,0.06544916063158837,0.05144916063158835,0.028550839368411646,0.07408687648209193,0.053630778979958514,0.3037323337065068
0.1,10% PTMO,7.123745819397993,0.06535920622718758,0.05135920622718755,0.028640793772812444,0.06554922361802858,0.05195936286077886,0.3046892954554514
0.1,10% PTMO,7.157190635451505,0.06526953231109903,0.05126953231109899,0.028730467688901,0.06833712217475112,0.04615556948510696,0.3056432732861807
0.1,10% PTMO,7.190635451505017,0.06518013757846945,0.05118013757846942,0.028819862421530576,0.06389325489135272,0.04283721720908147,0.30659428108011233
0.1,10% PTMO,7.224080267558528,0.06509102073231705,0.05109102073231703,0.028908979267682967,0.06708713634534345,0.05432700043083073,0.3075423326349251
0.1,10% PTMO,7.25752508361204,0.0650021804835315,0.05100218048353147,0.028997819516468522,0.06258624817203463,0.05887211429998164,0.3084874416645586
0.1,10% PTMO,7.290969899665551,0.0649136155508739,0.05091361555087387,0.029086384449126125,0.05878478723586219,0.04359174114982477,0.30942962179921396
0.1,10% PTMO,7.3244147157190636,0.06482532466097682,0.05082532466097679,0.029174675339023202,0.06594758375377668,0.05606081617403756,0.3103688865853531
0.1,10% PTMO,7.357859531772575,0.06473730654834431,0.05073730654834428,0.029262693451655716,0.07315694500563365,0.04844288523399958,0.31130524948569893
0.1,10% PTMO,7.391304347826087,0.06464955995535185,0.05064955995535182,0.029350440044648173,0.07004296412250832,0.050457017607848285,0.31223872387923574
0.1,10% PTMO,7.424749163879598,0.0645620836322464,0.050562083632246374,0.029437916367753617,0.0636989471325423,0.054980383319679735,0.3131693230612086
0.1,10% PTMO,7.45819397993311,0.06447487633714638,0.05047487633714635,0.029525123662853647,0.06773649072921348,0.0425929155522251,0.3140970602431237
0.1,10% PTMO,7.4916387959866215,0.06438793683604165,0.05038793683604161,0.029612063163958383,0.07177063858467113,0.05728839360677887,0.31502194855274857
0.1,10% PTMO,7.525083612040134,0.06430126390279353,0.0503012639027935,0.029698736097206496,0.06117345039524588,0.05228028156998055,0.31594400103411147
0.1,10% PTMO,7.558528428093645,0.06421485631913483,0.0502148563191348,0.029785143680865198,0.06668500725054853,0.05151822514825433,0.3168632306475019
0.1,10% PTMO,7.591973244147157,0.06412871287466979,0.05012871287466975,0.029871287125330243,0.06137718710544268,0.046770596034979496,0.31777965026947047
0.1,10% PTMO,7.625418060200668,0.06404283236687411,0.05004283236687408,0.029957167633125913,0.06391506201191688,0.05590647746317091,0.3186932726928287
0.1,10% PTMO,7.65886287625418,0.06395721360109496,0.04995721360109494,0.030042786398905053,0.06667521437406712,0.04810414194066441,0.3196041106266494
0.1,10% PTMO,7.692307692307692,0.06387185539055099,0.049871855390550966,0.03012814460944903,0.0677303489437927,0.03562914228740059,0.3205121766962662
0.1,10% PTMO,7.725752508361204,0.06378675655633226,0.04978675655633223,0.030213243443667763,0.06953058505819278,0.04108818766244173,0.321417483443274
0.1,10% PTMO,7.759197324414715,0.06370191592740032,0.049701915927400295,0.0302980840725997,0.06188971122038466,0.04410356645426958,0.3223200433255286
0.1,10% PTMO,7.792642140468227,0.06361733234058818,0.04961733234058815,0.030382667659411847,0.05714392496198365,0.05542146627748074,0.3232198687171471
0.1,10% PTMO,7.826086956521738,0.06353300463317643,0.04953300463317641,0.030466995366823582,0.061194498626616974,0.05126552404182999,0.32411697198748485
0.1,10% PTMO,7.8595317725752505,0.06344893163133665,0.04944893163133664,0.03055106836866336,0.06321432873694073,0.051834135767452244,0.3250113656240783
0.1,10% PTMO,7.892976588628763,0.06336511219194019,0.049365112191940175,0.03063488780805982,0.06374922164724146,0.042950151070997325,0.32590306178787043
0.1,10% PTMO,7.926421404682274,0.06328154518024154,0.04928154518024151,0.03071845481975848,0.06826287927747723,0.04681276226443495,0.32679207255062204
0.1,10% PTMO,7.959866220735786,0.06319822946755113,0.04919822946755111,0.030801770532448886,0.05541531997425238,0.04705765366272155,0.3276784099196689
0.1,10% PTMO,7.993311036789297,0.06311516393123541,0.0491151639312354,0.0308848360687646,0.07061896288440697,0.05336627264180286,0.3285620858379213
0.1,10% PTMO,8.02675585284281,0.0630323474547168,0.04903234745471677,0.030967652545283223,0.0612890867826775,0.047286058933124625,0.32944311218386396
0.1,10% PTMO,8.060200668896321,0.06294977892747364,0.04894977892747362,0.031050221072526373,0.061341603671386725,0.05933351884527782,0.33032150077155714
0.1,10% PTMO,8.093645484949832,0.06286745724504032,0.048867457245040304,0.03113254275495969,0.06477713450619808,0.05101766548099565,0.331197263350635
0.1,10% PTMO,8.127090301003344,0.06278538130900717,0.04878538130900714,0.031214618690992853,0.06793679857916637,0.04997932710413971,0.33207041160630685
0.1,10% PTMO,8.160535117056856,0.06270355002702047,0.04870355002702044,0.031296449972979555,0.06140833929791695,0.04772180078159555,0.33294095715935684
0.1,10% PTMO,8.193979933110368,0.0626219623127825,0.04862196231278248,0.031378037687217517,0.06226395601571218,0.04843585113023327,0.33380891156614373
0.1,10% PTMO,8.227424749163879,0.06254061708605153,0.048540617086051514,0.03145938291394848,0.06617876480423643,0.04880034651508801,0.3346742863186008
0.1,10% PTMO,8.26086956521739,0.06245951327264178,0.04845951327264176,0.031540486727358236,0.06612271365871968,0.04805593037209885,0.3355370928442365
0.1,10% PTMO,8.294314381270903,0.062378649804423446,0.048378649804423426,0.03162135019557657,0.0627718257560039,0.03838764638176289,0.3363973425061337
0.1,10% PTMO,8.327759197324415,0.062298025619322704,0.048298025619322685,0.03170197438067731,0.06687966399283511,0.050030467998812646,0.3372550466029501
0.1,10% PTMO,8.361204013377925,0.06221763966132172,0.0482176396613217,0.031782360338678296,0.06720769021061998,0.03373636277035325,0.33811021636891797
0.1,10% PTMO,8.394648829431437,0.062137490880458585,0.048137490880458565,0.03186250911954143,0.07257936440436222,0.0474395427396827,0.3389628629738449
0.1,10% PTMO,8.42809364548495,0.062057578232827426,0.04805757823282741,0.03194242176717259,0.067598492316515,0.04285804859719975,0.3398129975231126
0.1,10% PTMO,8.461538461538462,0.061977900680578304,0.047977900680578285,0.03202209931942171,0.06504177020589115,0.04271082286471001,0.3406606310576777
0.1,10% PTMO,8.494983277591972,0.06189845719191727,0.04789845719191725,0.03210154280808274,0.05877961238843825,0.057468613961251185,0.34150577455407166
0.1,10% PTMO,8.528428093645484,0.06181924674110634,0.04781924674110632,0.03218075325889368,0.060865834737289605,0.04890641110700493,0.34234843892440076
0.1,10% PTMO,8.561872909698996,0.06174026830846351,0.04774026830846349,0.0322597316915365,0.06609060696190729,0.050218677748326515,0.3431886350163457
0.1,10% PTMO,8.595317725752508,0.06166152088036275,0.04766152088036273,0.03233847911963726,0.06241361540608063,0.04948632589269386,0.3440263736131623
0.1,10% PTMO,8.62876254180602,0.061583003449234015,0.047583003449233996,0.032416996550766,0.0736000813754254,0.047294909464066066,0.3448616654336808
0.1,10% PTMO,8.66220735785953,0.06150471501356322,0.0475047150135632,0.03249528498643679,0.06251021024713806,0.052757986993601264,0.34569452113230625
0.1,10% PTMO,8.695652173913043,0.061426654577892245,0.04742665457789223,0.03257334542210777,0.06695428424268217,0.05336180610569413,0.3465249512990188
0.1,10% PTMO,8.729096989966555,0.06134882115281898,0.04734882115281895,0.03265117884718104,0.0645424722629649,0.041633796589166536,0.3473529664593727
0.1,10% PTMO,8.762541806020067,0.061271213754997236,0.04727121375499722,0.03272878624500278,0.06943837141650272,0.041539486789903775,0.34817857707449756
0.1,10% PTMO,8.795986622073578,0.06119383140713686,0.047193831407136844,0.03280616859286315,0.06270700873333203,0.043422452157040055,0.3490017935410973
0.1,10% PTMO,8.82943143812709,0.061116673138003626,0.047116673138003606,0.03288332686199639,0.06079598140503866,0.04876048518952101,0.3498226261914509
0.1,10% PTMO,8.862876254180602,0.0610397379824193,0.04703973798241928,0.03296026201758071,0.06264652405967067,0.049149341753595706,0.35064108529341176
0.1,10% PTMO,8.896321070234114,0.06096302498126163,0.04696302498126161,0.03303697501873838,0.06903158132655487,0.049230696488831514,0.35145718105040824
0.1,10% PTMO,8.929765886287624,0.06088653318146432,0.0468865331814643,0.03311346681853569,0.05966575000501108,0.05170696902290609,0.35227092360144346
0.1,10% PTMO,8.963210702341136,0.06081026163601707,0.04681026163601705,0.033189738363982944,0.06675761408064028,0.04067222256033209,0.3530823230210951
0.1,10% PTMO,8.996655518394649,0.060734209403965525,0.046734209403965506,0.03326579059603449,0.06372120975321481,0.05024007311552,0.3538913893195158
0.1,10% PTMO,9.03010033444816,0.060658375545810106,0.04665837554581009,0.03334162445418991,0.05917055802901015,0.053536909612368185,0.35469813249138193
0.1,10% PTMO,9.063545150501671,0.06058275911545669,0.04658275911545667,0.03341724088454332,0.05983248118029406,0.04721064138281438,0.35550256260152463
0.1,10% PTMO,9.096989966555183,0.06050735918577423,0.046507359185774214,0.03349264081422578,0.05964200006435488,0.046585254423681555,0.3563046895130402
0.1,10% PTMO,9.130434782608695,0.06043217483580958,0.04643217483580956,0.033567825164190435,0.05495079940133357,0.03923192042283809,0.3571045230233024
0.1,10% PTMO,9.163879598662207,0.06035720514940163,0.04635720514940161,0.03364279485059839,0.06832973046552648,0.04212239840780997,0.3579020728787062
0.1,10% PTMO,9.197324414715718,0.06028244921518131,0.04628244921518129,0.0337175507848187,0.055325487467899774,0.03551549864716272,0.35869734877466697
0.1,10% PTMO,9.23076923076923,0.0602079061265716,0.04620790612657158,0.033792093873428415,0.05701309738812409,0.039592457159534085,0.3594903603556214
0.1,10% PTMO,9.264214046822742,0.060133574981787494,0.046133574981787474,0.03386642501821252,0.06834365078246935,0.05118266042850064,0.36028111721502676
0.1,10% PTMO,9.297658862876254,0.06005945488383605,0.04605945488383603,0.03394054511616396,0.05661870315794743,0.05732163391055758,0.36106962889536126
0.1,10% PTMO,9.331103678929766,0.05998554494051635,0.04598554494051633,0.03401445505948367,0.06489437237547432,0.044361388022973215,0.3618559048881241
0.1,10% PTMO,9.364548494983277,0.059911844264419506,0.04591184426441949,0.03408815573558051,0.04741481569005164,0.057366557127373194,0.36263995463383514
0.1,10% PTMO,9.397993311036789,0.05983835197292868,0.04583835197292866,0.034161648027071334,0.0528904896391107,0.0376113582381442,0.3634217875220354
0.1,10% PTMO,9.431438127090301,0.05976506718821907,0.04576506718821905,0.034234932811780944,0.06487791934826727,0.057963829219915414,0.3642014128912866
0.1,10% PTMO,9.464882943143813,0.05969198903725791,0.045691989037257894,0.0343080109627421,0.06661335312981051,0.04851153463751969,0.36497884002917125
0.1,10% PTMO,9.498327759197323,0.059619116651804485,0.045619116651804466,0.03438088334819553,0.06259288836013091,0.049886194445706,0.36575407817229283
0.1,10% PTMO,9.531772575250836,0.059546449168410086,0.045546449168410066,0.03445355083158993,0.06334109211734391,0.04695240628825695,0.3665271365062758
0.1,10% PTMO,9.565217391304348,0.05947398572841807,0.04547398572841805,0.034526014271581945,0.05999499124817745,0.04516102008892044,0.3672980241657653
0.1,10% PTMO,9.59866220735786,0.05940172547796382,0.0454017254779638,0.0345982745220362,0.055631902533630435,0.04399835009362993,0.3680667502344276
0.1,10% PTMO,9.63210702341137,0.05932966756797476,0.04532966756797474,0.034670332432025254,0.05086488349699783,0.04483796943400099,0.3688333237449495
0.1,10% PTMO,9.665551839464882,0.05925781115417035,0.04525781115417033,0.034742188845829663,0.054314855618415765,0.039739864568091476,0.3695977536790389
0.1,10% PTMO,9.698996655518394,0.059186155397062096,0.045186155397062076,0.03481384460293792,0.06008562615282949,0.052146166828785076,0.3703600489674246
0.1,10% PTMO,9.732441471571907,0.059114699461953524,0.045114699461953504,0.03488530053804649,0.06370628249196508,0.03726219644383762,0.3711202184898562
0.1,10% PTMO,9.765886287625417,0.059043442518940226,0.045043442518940206,0.03495655748105979,0.05409530183608854,0.04974729845888129,0.37187827107510407
0.1,10% PTMO,9.799331103678929,0.0589723837429098,0.04497238374290978,0.035027616257090215,0.05405994677521825,0.043849217992924655,0.37263421550095965
0.1,10% PTMO,9.832775919732441,0.0589015223135419,0.04490152231354188,0.035098477686458115,0.06165178280866466,0.0400598000392237,0.37338806049423523
0.1,10% PTMO,9.866220735785953,0.05883085741530821,0.04483085741530819,0.0351691425846918,0.059357734946038014,0.03816072994071717,0.3741398147307638
0.1,10% PTMO,9.899665551839464,0.05876038823747247,0.04476038823747245,0.035239611762527545,0.055753550017716404,0.04635929790818513,0.37488948683539935
0.1,10% PTMO,9.933110367892976,0.05869011397409043,0.04469011397409041,0.035309886025909586,0.05072514530643208,0.0468924876638924,0.3756370853820168
0.1,10% PTMO,9.966555183946488,0.0586200338240099,0.04462003382400988,0.03537996617599012,0.05852184482937649,0.04738248359609561,0.3763826188935118
0.1,10% PTMO,10.0,0.05855014699087071,0.04455014699087069,0.035449853009129305,0.05966971766119401,0.05137084914073991,0.37712609584180107
0.2,20% PTMO,0.0,0.08800000000000002,0.08,0.0,0.08862612251323956,0.07785297229437374,0.0
0.2,20% PTMO,0.033444816053511704,0.0878120611875851,0.07981206118758508,0.00018793881241492208,0.08842354870274652,0.08252855133276701,0.0021356683228968814
0.2,20% PTMO,0.06688963210702341,0.08762496338099801,0.07962496338099799,0.00037503661900200865,0.08786926373262653,0.0798279218370174,0.004261779761386494
0.2,20% PTMO,0.1003344481605351,0.08743870095201428,0.07943870095201426,0.0005612990479857362,0.0839287425129805,0.07612419636425952,0.006378398272565243
0.2,20% PTMO,0.13377926421404682,0.08725326832237164,0.07925326832237162,0.000746731677628379,0.08024024196337318,0.08800115203830632,0.008485587245777094
0.2,20% PTMO,0.16722408026755853,0.08706865995236182,0.0790686599523618,0.0009313400476381997,0.0808493437754054,0.07560413396338227,0.010583409632252289
0.2,20% PTMO,0.2006688963210702,0.08688487035534286,0.07888487035534283,0.0011151296446571613,0.08329283402749686,0.08335949224006504,0.01267192778019508
0.2,20% PTMO,0.23411371237458192,0.08670189411328459,0.07870189411328457,0.0012981058867154193,0.08522714572182445,0.08494060447665323,0.014751203258129895
0.2,20% PTMO,0.26755852842809363,0.08651972585229578,0.07851972585229576,0.0014802741477042314,0.08315227273107643,0.07991469666341477,0.01682129713300274
0.2,20% PTMO,0.3010033444816053,0.08633836024242124,0.07833836024242122,0.001661639757578781,0.08216162497612245,0.08906410588128816,0.018882269972486175
0.2,20% PTMO,0.33444816053511706,0.08615779199764184,0.07815779199764182,0.0018422080023581756,0.08021979990249428,0.07970689554877695,0.020934181844979326
0.2,20% PTMO,0.36789297658862874,0.08597801587587457,0.07797801587587455,0.002021984124125448,0.08914690028053507,0.08004701136313204,0.022977092319607387
0.2,20% PTMO,0.4013377926421404,0.08579902667897246,0.07779902667897244,0.002200973321027555,0.08487258838458392,0.07714992318030531,0.025011060466222274
0.2,20% PTMO,0.43478260869565216,0.08562081925272463,0.07762081925272461,0.0023791807472753803,0.08583987661262019,0.07688580924458217,0.02703614485540214
0.2,20% PTMO,0.46822742474916385,0.08544338848685629,0.07744338848685627,0.00255661151314373,0.09026278407083084,0.08849600349481303,0.02905240355845154
0.2,20% PTMO,0.5016722408026756,0.08526672931502868,0.07726672931502866,0.002733270684971336,0.08247927038998952,0.07041771441713328,0.031059894147401578
0.2,20% PTMO,0.5351170568561873,0.08509083671483916,0.07709083671483914,0.002909163285160857,0.08464942647308289,0.08998938340311073,0.03305867369500976
0.2,20% PTMO,0.568561872909699,0.08491570570782114,0.07691570570782112,0.0030842942921788727,0.08089733286797249,0.08511128973504146,0.035048798774759984
0.2,20% PTMO,0.6020066889632106,0.08474133135944413,0.07674133135944411,0.0032586686405558897,0.09312983542982634,0.07397339015090414,0.03703032546086241
0.2,20% PTMO,0.6354515050167224,0.08456770877911367,0.07656770877911365,0.003432291220886342,0.08741262417504005,0.08470969189475634,0.03900330932825402
0.2,20% PTMO,0.6688963210702341,0.08439483312017143,0.07639483312017141,0.003605166879828584,0.082499194415234,0.0753769313196596,0.04096780545259762
0.2,20% PTMO,0.7023411371237458,0.08422269957989512,0.0762226995798951,0.0037773004201048987,0.0813142950101519,0.07114891592643076,0.04292386841028302
0.2,20% PTMO,0.7357859531772575,0.08405130339949853,0.0760513033994985,0.003948696600501489,0.08080491567416849,0.06993160206568722,0.0448715522784261
0.2,20% PTMO,0.7692307692307692,0.08388063986413152,0.0758806398641315,0.004119360135868487,0.08405105720542766,0.07203077370883829,0.0468109106348693
0.2,20% PTMO,0.8026755852842808,0.08371070427865933,0.07571070427865931,0.0042892957213406845,0.08487963383761307,0.06793122604764117,0.04874199683341696
0.2,20% PTMO,0.8361204013377926,0.0835414919853177,0.07554149198531768,0.00445850801468232,0.08519589314638998,0.0797091367933623,0.05066486380320822
0.2,20% PTMO,0.8695652173913043,0.08337299839185229,0.07537299839185227,0.004627001608147719,0.07340432017899501,0.07724328124109013,0.05257956372895149
0.2,20% PTMO,0.903010033444816,0.08320521894167733,0.07520521894167731,0.004794781058322685,0.0893435639040438,0.06915701384822129,0.054486148390030575
0.2,20% PTMO,0.9364548494983277,0.08303814911382211,0.07503814911382209,0.0049618508861779065,0.09140101104801063,0.07713324416065231,0.05638466916111263
0.2,20% PTMO,0.9698996655518394,0.08287178442293106,0.07487178442293103,0.00512821557706896,0.07934672514413901,0.07459293903464251,0.05827517701214734
0.2,20% PTMO,1.0033444816053512,0.08270612041926372,0.0747061204192637,0.005293879580736304,0.08549775498187233,0.07508614737632575,0.060157722508367116
0.2,20% PTMO,1.0367892976588629,0.08254115268869472,0.0745411526886947,0.005458847311305288,0.08523493265092656,0.06993778472329787,0.06203235581028753
0.2,20% PTMO,1.0702341137123745,0.08237687685271387,0.07437687685271385,0.005623123147286144,0.08322368097289426,0.06730830436818895,0.06389912667370623
0.2,20% PTMO,1.1036789297658862,0.08221328856842602,0.074213288568426,0.005786711431573992,0.08165715826168252,0.06969375036110205,0.06575808444970452
0.2,20% PTMO,1.137123745819398,0.08205038352855118,0.07405038352855116,0.005949616471448836,0.07837273381560235,0.08023084940460334,0.06760927808464592
0.2,20% PTMO,1.1705685618729096,0.08188815746142444,0.07388815746142442,0.006111842538575569,0.08734470806439579,0.0769338480659603,0.06945275612017703
0.2,20% PTMO,1.2040133779264213,0.08172660613099605,0.07372660613099602,0.0062733938690039655,0.07626504230763316,0.07214456388252201,0.07128856669322689
0.2,20% PTMO,1.237458193979933,0.08156572533683132,0.0735657253368313,0.006434274663168691,0.08763121383672723,0.07427430990503082,0.07311675753600798
0.2,20% PTMO,1.2709030100334449,0.08140551091411072,0.0734055109141107,0.006594489085889296,0.09300215861401918,0.07537210011108256,0.07493737597601481
0.2,20% PTMO,1.3043478260869565,0.0812459587336298,0.07324595873362978,0.006754041266370214,0.08220620431607996,0.07170037641261727,0.0767504689360252
0.2,20% PTMO,1.3377926421404682,0.08108706470179924,0.07308706470179922,0.0069129352982007656,0.08175476922571065,0.0723247155198965,0.07855608293409974
0.2,20% PTMO,1.37123745819398,0.08092882476064485,0.07292882476064483,0.00707117523935516,0.0844693681440878,0.07771233634461774,0.0803542640835815
0.2,20% PTMO,1.4046822742474916,0.08077123488780752,0.0727712348878075,0.007228765112192488,0.07684128758526777,0.0661150701200186,0.0821450580930966
0.2,20% PTMO,1.4381270903010033,0.08061429109654328,0.07261429109654326,0.0073857089034567325,0.07143326423102679,0.07515424773110597,0.0839285102665539
0.2,20% PTMO,1.471571906354515,0.08045798942759566,0.07245798942759564,0.007542010572404353,0.0749411563967263,0.06169353646283322,0.08570466559550409
0.2,20% PTMO,1.5050167224080266,0.0803023259258621,0.07230232592586208,0.007697674074137911,0.08224521894851693,0.08476732351302603,0.08747356902429451
0.2,20% PTMO,1.5384615384615383,0.0801472967018152,0.07214729670181518,0.007852703298184818,0.08011694214411573,0.07633975057407338,0.08923526475210028
0.2,20% PTMO,1.57190635451505,0.07999289789984594,0.07199289789984592,0.008007102100154066,0.08040204469258376,0.07149844963389021,0.09098979659265999
0.2,20% PTMO,1.6053511705685617,0.0798391256929712,0.07183912569297118,0.00816087430702881,0.08443450810791005,0.07038775297202793,0.09273720803441836
0.2,20% PTMO,1.6387959866220736,0.07968597628283364,0.07168597628283362,0.008314023717166372,0.08102293785319316,0.07329446531381369,0.09447754224052708
0.2,20% PTMO,1.6722408026755853,0.0795334458997018,0.07153344589970177,0.008466554100298222,0.07619299363148654,0.07649365764738439,0.09621084204884349
0.2,20% PTMO,1.705685618729097,0.07938153080247,0.07138153080246998,0.008618469197530005,0.07850673201899296,0.06760280500500575,0.09793714997193206
0.2,20% PTMO,1.7391304347826086,0.0792302272786585,0.07123022727865848,0.008769772721341518,0.08191277649651052,0.06673788736970329,0.09965650819706275
0.2,20% PTMO,1.7725752508361203,0.07907953164441328,0.07107953164441327,0.008920468355586722,0.07922043743125892,0.07103393666119226,0.10136895858621295
0.2,20% PTMO,1.806020066889632,0.07892944024450627,0.07092944024450624,0.009070559755493741,0.08435891807366416,0.07330293140890601,0.10307454267606539
0.2,20% PTMO,1.8394648829431437,0.07877994945233516,0.07077994945233514,0.009220050547664857,0.07865481465860943,0.07486878094833657,0.1047733016780098
0.2,20% PTMO,1.8729096989966554,0.0786310556699235,0.07063105566992348,0.009368944330076515,0.08558209341501007,0.0734201072016828,0.10646527647814231
0.2,20% PTMO,1.906354515050167,0.07848275532792069,0.07048275532792067,0.009517244672079322,0.0785345184271376,0.06392357416616987,0.1081505076372651
0.2,20% PTMO,1.9397993311036787,0.07833504488560197,0.07033504488560195,0.009664955114398043,0.07300947657022511,0.06880892136382862,0.1098290353908869
0.2,20% PTMO,1.9732441471571907,0.0781879208308684,0.07018792083086839,0.009812079169131608,0.07514035982007199,0.06925306431594117,0.111500899649223
